Date,Code INSEE région,Consommation (MW),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Bioénergies (MW),Ech. physiques (MW),Stockage batterie
2016-12-08,32,357416.0,87917.0,173262.0,38050.0,457.0,48.0,5206.0,52468.0,0.0
2016-12-08,44,341911.0,118154.0,489903.0,22688.0,1276.0,26106.0,5629.0,-314641.0,0.0
2016-12-08,52,195586.0,54429.0,0.0,5671.0,1487.0,42.0,2145.0,131832.0,0.0
2016-12-08,53,152540.0,9142.0,0.0,8010.0,505.0,1475.0,1532.0,132170.0,0.0
2016-12-08,75,304693.0,11754.0,250645.0,7956.0,9361.0,11126.0,7207.0,6642.0,0.0
2016-12-08,76,258177.0,3080.0,121400.0,19895.0,7723.0,47392.0,4285.0,62033.0,0.0
2016-12-08,84,485787.0,34512.0,427917.0,5708.0,3485.0,127667.0,5886.0,-102814.0,0.0
2016-12-08,93,272216.0,112802.0,0.0,38.0,5177.0,56172.0,9303.0,88729.0,0.0
2016-12-09,11,521281.0,33148.0,0.0,138.0,193.0,529.0,7348.0,479920.0,0.0
2016-12-09,24,137191.0,3980.0,511788.0,4821.0,927.0,452.0,2373.0,-387146.0,0.0
2016-12-09,27,161644.0,6558.0,0.0,1623.0,797.0,3766.0,912.0,148249.0,0.0
2016-12-09,28,190151.0,39070.0,422354.0,7781.0,320.0,619.0,2754.0,-282742.0,0.0
2016-12-09,32,341223.0,87480.0,173179.0,25130.0,455.0,48.0,5233.0,49697.0,0.0
2016-12-09,44,331764.0,117440.0,487109.0,12564.0,1249.0,28072.0,5743.0,-317647.0,0.0
2016-12-09,52,190043.0,47430.0,0.0,5074.0,1475.0,31.0,2193.0,133853.0,0.0
2016-12-09,53,145509.0,9084.0,0.0,5586.0,549.0,1709.0,1611.0,127290.0,0.0
2016-12-09,75,301277.0,11758.0,249444.0,6466.0,8877.0,11826.0,6983.0,5935.0,0.0
2016-12-09,76,258749.0,3062.0,121194.0,6106.0,5970.0,45032.0,4520.0,79389.0,0.0
2016-12-09,84,476280.0,33572.0,424843.0,1065.0,3157.0,119610.0,5925.0,-93999.0,0.0
2016-12-09,93,271886.0,109315.0,0.0,33.0,5094.0,58438.0,6999.0,92002.0,0.0
2016-12-10,11,492689.0,20389.0,0.0,188.0,111.0,546.0,7505.0,463959.0,0.0
2016-12-10,24,129747.0,3895.0,512698.0,4933.0,958.0,382.0,2420.0,-395530.0,0.0
2016-12-10,27,147528.0,6510.0,0.0,1698.0,827.0,2679.0,921.0,134894.0,0.0
2016-12-10,28,177065.0,40430.0,424746.0,10796.0,271.0,682.0,2537.0,-302404.0,0.0
2016-12-10,32,313665.0,81877.0,172732.0,34293.0,195.0,48.0,5083.0,19439.0,0.0
2016-12-10,44,294428.0,118168.0,447582.0,14008.0,2215.0,26931.0,5637.0,-319046.0,0.0
2016-12-10,52,171097.0,48189.0,0.0,2850.0,813.0,30.0,2283.0,116939.0,0.0
2016-12-10,53,128092.0,9070.0,0.0,8638.0,324.0,2542.0,1737.0,106178.0,0.0
2016-12-10,75,289012.0,11572.0,250782.0,2551.0,9423.0,7759.0,7148.0,-223.0,0.0
2016-12-10,76,248032.0,3050.0,120488.0,2204.0,6483.0,33610.0,4595.0,96361.0,0.0
2016-12-10,84,438658.0,33479.0,380276.0,295.0,3493.0,104816.0,5852.0,-61710.0,0.0
2016-12-10,93,254947.0,110338.0,0.0,17.0,3185.0,46501.0,5107.0,89797.0,0.0
2016-12-11,11,456878.0,25979.0,0.0,148.0,149.0,491.0,7553.0,422568.0,0.0
2016-12-11,24,123896.0,3950.0,512202.0,5008.0,227.0,132.0,2386.0,-400018.0,0.0
2016-12-11,27,142656.0,6844.0,0.0,2600.0,140.0,1736.0,919.0,130884.0,0.0
2016-12-11,28,168769.0,25054.0,433213.0,3501.0,265.0,667.0,2176.0,-296104.0,0.0
2016-12-11,32,291998.0,72450.0,163356.0,29289.0,580.0,48.0,5092.0,21191.0,0.0
2016-12-11,44,272621.0,112176.0,382666.0,23574.0,694.0,24712.0,5683.0,-270478.0,0.0
2016-12-11,52,159249.0,52368.0,0.0,2077.0,301.0,30.0,2290.0,102184.0,0.0
2016-12-11,53,122566.0,9095.0,0.0,3046.0,238.0,3076.0,1749.0,105720.0,0.0
2016-12-11,75,286403.0,11535.0,251023.0,1455.0,4277.0,6509.0,6983.0,4614.0,0.0
2016-12-11,76,241760.0,3028.0,121635.0,19354.0,7277.0,34900.0,4709.0,70558.0,0.0
2016-12-11,84,429763.0,29609.0,380993.0,5650.0,2433.0,94469.0,5983.0,-50099.0,0.0
2016-12-11,93,249793.0,96637.0,0.0,816.0,4830.0,45526.0,4922.0,97070.0,0.0
2016-12-12,11,528842.0,38023.0,0.0,81.0,50.0,441.0,7001.0,483240.0,0.0
2016-12-12,24,134523.0,3864.0,510858.0,2959.0,307.0,140.0,2547.0,-386164.0,0.0
2016-12-12,27,157557.0,6825.0,0.0,801.0,315.0,3394.0,841.0,145564.0,0.0
2016-12-12,28,198101.0,42868.0,431683.0,7003.0,40.0,614.0,2303.0,-286398.0,0.0
2016-12-12,32,337201.0,88863.0,171675.0,18305.0,96.0,48.0,5122.0,53089.0,0.0
2016-12-12,44,307236.0,117149.0,383315.0,4807.0,1076.0,31523.0,5719.0,-229674.0,0.0
2016-12-12,52,184044.0,52549.0,0.0,3643.0,549.0,40.0,2194.0,125081.0,0.0
2016-12-12,53,143055.0,9131.0,0.0,4636.0,112.0,3527.0,1717.0,124115.0,0.0
2016-12-12,75,296589.0,11117.0,250884.0,1104.0,7132.0,10522.0,7030.0,8795.0,0.0
2016-12-12,76,259751.0,3052.0,122667.0,21619.0,6204.0,50627.0,4599.0,59699.0,0.0
2016-12-12,84,474483.0,33556.0,386349.0,5404.0,2827.0,138546.0,6036.0,-81569.0,0.0
2016-12-12,93,267107.0,113198.0,0.0,1146.0,4965.0,59845.0,4973.0,82979.0,0.0
2016-12-13,11,522723.0,36286.0,0.0,122.0,59.0,458.0,7026.0,478773.0,0.0
2016-12-13,24,132949.0,3752.0,511516.0,5010.0,560.0,143.0,2489.0,-390513.0,0.0
2016-12-13,27,163168.0,7018.0,0.0,1926.0,277.0,3022.0,848.0,150279.0,0.0
2016-12-13,28,189065.0,44175.0,435124.0,6080.0,152.0,710.0,2662.0,-299841.0,0.0
2016-12-13,32,339484.0,84454.0,172001.0,18464.0,104.0,48.0,5115.0,59311.0,0.0
2016-12-13,44,322960.0,116263.0,383954.0,10028.0,521.0,26612.0,5854.0,-214219.0,0.0
2016-12-13,52,182583.0,52836.0,0.0,5265.0,1244.0,42.0,2239.0,120971.0,0.0
2016-12-13,53,140164.0,9132.0,0.0,9800.0,346.0,3938.0,1745.0,115346.0,0.0
2016-12-13,75,307199.0,11292.0,250117.0,2234.0,9047.0,12946.0,7142.0,14423.0,0.0
2016-12-13,76,274604.0,3055.0,122834.0,10489.0,6838.0,61459.0,4555.0,73135.0,0.0
2016-12-13,84,491142.0,33484.0,387295.0,2015.0,2897.0,156294.0,6003.0,-84782.0,0.0
2016-12-13,93,272852.0,109505.0,0.0,183.0,4560.0,60286.0,4913.0,93412.0,0.0
2016-12-14,11,519428.0,36724.0,0.0,99.0,220.0,475.0,7384.0,474526.0,0.0
2016-12-14,24,137446.0,3783.0,510747.0,4101.0,1016.0,131.0,2508.0,-384837.0,0.0
2016-12-14,27,161815.0,6830.0,0.0,5685.0,679.0,2783.0,855.0,145250.0,0.0
2016-12-14,28,191822.0,43993.0,435754.0,8620.0,437.0,732.0,2779.0,-300488.0,0.0
2016-12-14,32,336000.0,83605.0,172075.0,23986.0,634.0,48.0,4823.0,50838.0,0.0
2016-12-14,44,315553.0,117030.0,386676.0,19747.0,1769.0,26275.0,5870.0,-235196.0,0.0
2016-12-14,52,192603.0,53598.0,0.0,8566.0,1216.0,46.0,2258.0,126932.0,0.0
2016-12-14,53,152073.0,9282.0,0.0,9090.0,303.0,4391.0,1663.0,127401.0,0.0
2016-12-14,75,304639.0,11202.0,250900.0,8029.0,9454.0,15115.0,6219.0,3727.0,0.0
2016-12-14,76,262485.0,3125.0,119290.0,24977.0,5907.0,69305.0,4668.0,42633.0,0.0
2016-12-14,84,488181.0,34070.0,385401.0,5723.0,2810.0,126685.0,6245.0,-59738.0,0.0
2016-12-14,93,267010.0,116253.0,0.0,262.0,4213.0,62898.0,5851.0,77530.0,0.0
2016-12-15,11,528090.0,42755.0,0.0,97.0,200.0,450.0,7330.0,477247.0,0.0
2016-12-15,24,140780.0,3904.0,512137.0,4248.0,610.0,130.0,2544.0,-382787.0,0.0
2016-12-15,27,163215.0,7021.0,0.0,5000.0,475.0,3384.0,880.0,146860.0,0.0
2016-12-15,28,197087.0,43070.0,436289.0,6905.0,376.0,662.0,2688.0,-292908.0,0.0
2016-12-15,32,343818.0,82514.0,171719.0,30383.0,535.0,48.0,4714.0,53900.0,0.0
2016-12-15,44,324826.0,117170.0,416933.0,27557.0,726.0,27822.0,5828.0,-267715.0,0.0
2016-12-15,52,198535.0,53557.0,0.0,5014.0,754.0,41.0,2210.0,136971.0,0.0
2016-12-15,53,151329.0,9163.0,0.0,5969.0,205.0,4593.0,1656.0,129787.0,0.0
2016-12-15,75,313372.0,10870.0,250521.0,4683.0,3882.0,12347.0,7156.0,23917.0,0.0
2016-12-15,76,261057.0,3069.0,118524.0,13948.0,4212.0,61816.0,4396.0,60675.0,0.0
2016-12-15,84,484536.0,33691.0,385317.0,3119.0,1325.0,133363.0,6277.0,-65364.0,0.0
2016-12-15,93,262889.0,112478.0,0.0,194.0,2639.0,67108.0,9935.0,70550.0,0.0
2016-12-16,11,498476.0,36268.0,0.0,122.0,145.0,461.0,7816.0,453667.0,0.0
2016-12-16,24,132280.0,3897.0,510237.0,4301.0,747.0,198.0,2467.0,-389560.0,0.0
2016-12-16,27,159183.0,7009.0,0.0,5512.0,389.0,2765.0,923.0,142872.0,0.0
2016-12-16,28,192419.0,42323.0,434099.0,2609.0,273.0,581.0,2785.0,-290245.0,0.0
2016-12-16,32,338901.0,86348.0,171811.0,24941.0,384.0,48.0,4806.0,50560.0,0.0
2016-12-16,44,322309.0,117259.0,444984.0,33617.0,497.0,26339.0,5704.0,-298888.0,0.0
2016-12-16,52,185642.0,57229.0,0.0,3268.0,1380.0,45.0,2170.0,121573.0,0.0
2016-12-16,53,146842.0,9361.0,0.0,2944.0,546.0,4701.0,1676.0,127673.0,0.0
2016-12-16,75,298822.0,11103.0,250699.0,3962.0,7586.0,11732.0,9241.0,4490.0,0.0
2016-12-16,76,252564.0,3057.0,118528.0,25825.0,3241.0,52294.0,4468.0,53619.0,0.0
2016-12-16,84,466291.0,34115.0,384260.0,4156.0,2095.0,112776.0,6275.0,-60692.0,0.0
2016-12-16,93,257371.0,108488.0,0.0,416.0,2693.0,74624.0,7738.0,63410.0,0.0
2016-12-17,11,477452.0,21707.0,0.0,37.0,155.0,440.0,7579.0,447538.0,0.0
2016-12-17,24,127225.0,3906.0,514218.0,1869.0,831.0,124.0,2562.0,-396279.0,0.0
2016-12-17,27,145241.0,7214.0,0.0,1241.0,865.0,3763.0,902.0,131538.0,0.0
2016-12-17,28,187622.0,39213.0,433333.0,118.0,285.0,615.0,2738.0,-288679.0,0.0
2016-12-17,32,321550.0,83564.0,124999.0,2053.0,93.0,47.0,4920.0,105878.0,0.0
2016-12-17,44,295187.0,116202.0,449960.0,3706.0,849.0,23090.0,5520.0,-297977.0,0.0
2016-12-17,52,177043.0,27612.0,0.0,1525.0,1199.0,39.0,2164.0,144514.0,0.0
2016-12-17,53,142488.0,9277.0,0.0,653.0,460.0,4678.0,1678.0,125975.0,0.0
2016-12-17,75,277881.0,11389.0,250938.0,1965.0,9441.0,7878.0,9333.0,-13074.0,0.0
2016-12-17,76,235775.0,3090.0,119006.0,5900.0,7210.0,43392.0,4554.0,67996.0,0.0
2016-12-17,84,440108.0,34631.0,400323.0,2595.0,3240.0,81283.0,6181.0,-58878.0,0.0
2016-12-17,93,257444.0,106386.0,0.0,48.0,5013.0,54881.0,5384.0,85716.0,0.0
2016-12-18,11,475896.0,21568.0,0.0,29.0,19.0,400.0,7835.0,446043.0,0.0
2016-12-18,24,130126.0,3906.0,522247.0,1185.0,154.0,96.0,2619.0,-400078.0,0.0
2016-12-18,27,143847.0,7207.0,0.0,1330.0,182.0,3288.0,900.0,131216.0,0.0
2016-12-18,28,184223.0,40900.0,432612.0,330.0,128.0,624.0,2719.0,-293083.0,0.0
2016-12-18,32,299866.0,82531.0,123948.0,1245.0,83.0,48.0,4888.0,87120.0,0.0
2016-12-18,44,279361.0,115312.0,448913.0,1906.0,215.0,22942.0,5510.0,-312146.0,0.0
2016-12-18,52,180287.0,26683.0,0.0,2460.0,694.0,45.0,2208.0,148213.0,0.0
2016-12-18,53,139944.0,9307.0,0.0,725.0,359.0,4326.0,1789.0,123670.0,0.0
2016-12-18,75,284084.0,11543.0,251089.0,4515.0,7123.0,9004.0,9338.0,-8532.0,0.0
2016-12-18,76,247452.0,3114.0,120046.0,2589.0,7048.0,45605.0,4289.0,77833.0,0.0
2016-12-18,84,442605.0,32669.0,422464.0,2698.0,2143.0,79333.0,6089.0,-63599.0,0.0
2016-12-18,93,264384.0,105499.0,0.0,119.0,5187.0,48635.0,5504.0,99446.0,0.0
2016-12-19,11,530300.0,41211.0,0.0,195.0,45.0,401.0,7249.0,481204.0,0.0
2016-12-19,24,144644.0,5035.0,535596.0,5002.0,109.0,468.0,2541.0,-404098.0,0.0
2016-12-19,27,160605.0,7178.0,0.0,4404.0,105.0,3293.0,851.0,145054.0,0.0
2016-12-19,28,203002.0,43973.0,433862.0,696.0,65.0,602.0,2524.0,-278718.0,0.0
2016-12-19,32,330163.0,87886.0,123957.0,7478.0,281.0,48.0,4868.0,105643.0,0.0
2016-12-19,44,311645.0,118640.0,450654.0,31825.0,609.0,27115.0,5389.0,-319291.0,0.0
2016-12-19,52,218672.0,53182.0,0.0,3632.0,177.0,40.0,2158.0,159490.0,0.0
2016-12-19,53,166732.0,9924.0,0.0,2875.0,104.0,3840.0,1798.0,148530.0,0.0
2016-12-19,75,333782.0,12927.0,250051.0,5014.0,1610.0,19999.0,9187.0,34994.0,0.0
2016-12-19,76,289860.0,4050.0,123680.0,2787.0,2471.0,74467.0,4114.0,83581.0,0.0
2016-12-19,84,496997.0,35320.0,418121.0,1989.0,440.0,139689.0,6242.0,-90527.0,0.0
2016-12-19,93,291309.0,112634.0,0.0,385.0,2228.0,76330.0,4985.0,94749.0,0.0
2016-12-20,11,530323.0,44385.0,0.0,76.0,94.0,405.0,7241.0,478123.0,0.0
2016-12-20,24,141661.0,4449.0,551108.0,2240.0,246.0,441.0,2475.0,-419314.0,0.0
2016-12-20,27,159960.0,6984.0,0.0,2034.0,186.0,3883.0,745.0,146280.0,0.0
2016-12-20,28,206474.0,44346.0,434987.0,3644.0,167.0,681.0,2322.0,-279676.0,0.0
2016-12-20,32,343620.0,89325.0,124736.0,14558.0,322.0,48.0,4504.0,110131.0,0.0
2016-12-20,44,329655.0,117660.0,455730.0,16943.0,354.0,26166.0,5088.0,-287061.0,0.0
2016-12-20,52,217686.0,70565.0,0.0,2749.0,857.0,41.0,2113.0,141380.0,0.0
2016-12-20,53,171489.0,9605.0,0.0,3965.0,167.0,2796.0,1641.0,153733.0,0.0
2016-12-20,75,337339.0,12246.0,250120.0,1111.0,3326.0,16987.0,8776.0,44769.0,0.0
2016-12-20,76,285980.0,3669.0,121590.0,10890.0,1165.0,77470.0,4403.0,69689.0,0.0
2016-12-20,84,488875.0,32316.0,424863.0,2263.0,562.0,146021.0,6218.0,-110253.0,0.0
2016-12-20,93,282005.0,115855.0,0.0,894.0,1068.0,75977.0,4566.0,83643.0,0.0
2016-12-21,11,535945.0,39622.0,0.0,383.0,102.0,384.0,7258.0,488194.0,0.0
2016-12-21,24,144619.0,3905.0,553651.0,10673.0,402.0,165.0,2366.0,-426535.0,0.0
2016-12-21,27,160534.0,6582.0,0.0,1677.0,186.0,4939.0,759.0,146541.0,0.0
2016-12-21,28,207656.0,42842.0,434191.0,15759.0,82.0,697.0,2609.0,-288540.0,0.0
2016-12-21,32,352522.0,89962.0,124763.0,60824.0,314.0,48.0,4348.0,72266.0,0.0
2016-12-21,44,323626.0,108107.0,467427.0,18173.0,311.0,22866.0,5186.0,-293606.0,0.0
2016-12-21,52,214603.0,58881.0,0.0,11059.0,359.0,31.0,2165.0,142122.0,0.0
2016-12-21,53,162779.0,9246.0,0.0,11212.0,107.0,1677.0,1643.0,139139.0,0.0
2016-12-21,75,338482.0,11381.0,249904.0,7185.0,4919.0,19448.0,9057.0,36579.0,0.0
2016-12-21,76,285321.0,3321.0,121321.0,14800.0,4071.0,82298.0,4060.0,57436.0,0.0
2016-12-21,84,480967.0,34440.0,424055.0,2853.0,1389.0,152348.0,6213.0,-133145.0,0.0
2016-12-21,93,265086.0,114119.0,0.0,496.0,2474.0,76642.0,5007.0,66348.0,0.0
2016-12-22,11,503886.0,40504.0,0.0,365.0,25.0,350.0,6908.0,455729.0,0.0
2016-12-22,24,136133.0,3917.0,556203.0,11607.0,123.0,181.0,2259.0,-438154.0,0.0
2016-12-22,27,156484.0,6572.0,0.0,6891.0,194.0,6714.0,940.0,135384.0,0.0
2016-12-22,28,192501.0,45466.0,434795.0,1619.0,198.0,715.0,2708.0,-293003.0,0.0
2016-12-22,32,330910.0,95228.0,124736.0,9435.0,98.0,48.0,4558.0,96811.0,0.0
2016-12-22,44,315213.0,88933.0,466557.0,31905.0,578.0,27333.0,5526.0,-301125.0,0.0
2016-12-22,52,188570.0,52636.0,0.0,4541.0,668.0,48.0,2155.0,128533.0,0.0
2016-12-22,53,151882.0,9007.0,0.0,1114.0,464.0,1327.0,1782.0,138457.0,0.0
2016-12-22,75,315444.0,11126.0,249664.0,8754.0,1470.0,22270.0,8846.0,13318.0,0.0
2016-12-22,76,285337.0,3206.0,121015.0,6624.0,4911.0,80211.0,3980.0,68140.0,0.0
2016-12-22,84,477031.0,34676.0,428969.0,3776.0,1494.0,161149.0,6234.0,-152531.0,0.0
2016-12-22,93,265115.0,114918.0,0.0,173.0,4844.0,77990.0,5697.0,61498.0,0.0
2016-12-23,11,501191.0,27484.0,0.0,207.0,46.0,506.0,7487.0,465456.0,0.0
2016-12-23,24,131033.0,3904.0,557873.0,6761.0,238.0,123.0,2363.0,-440223.0,0.0
2016-12-23,27,142285.0,6487.0,0.0,2477.0,211.0,2613.0,1004.0,129782.0,0.0
2016-12-23,28,195966.0,43391.0,421942.0,15062.0,213.0,721.0,2703.0,-288055.0,0.0
2016-12-23,32,325473.0,95781.0,124694.0,56669.0,351.0,48.0,4840.0,43092.0,0.0
2016-12-23,44,292027.0,86844.0,466026.0,13136.0,643.0,23312.0,5620.0,-300500.0,0.0
2016-12-23,52,194987.0,50986.0,0.0,4921.0,276.0,48.0,2191.0,136556.0,0.0
2016-12-23,53,155844.0,9175.0,0.0,12980.0,171.0,1124.0,1834.0,130811.0,0.0
2016-12-23,75,287198.0,11024.0,235483.0,2239.0,2243.0,12570.0,8316.0,15321.0,0.0
2016-12-23,76,253162.0,2941.0,120211.0,19041.0,4303.0,64964.0,4023.0,38150.0,0.0
2016-12-23,84,447185.0,34377.0,425964.0,3818.0,1208.0,140846.0,6352.0,-154445.0,0.0
2016-12-23,93,263997.0,104690.0,0.0,691.0,5027.0,71224.0,5725.0,76638.0,0.0
2016-12-24,11,433176.0,20091.0,0.0,466.0,99.0,516.0,7509.0,404505.0,0.0
2016-12-24,24,114881.0,3907.0,552406.0,13867.0,411.0,131.0,2425.0,-458260.0,0.0
2016-12-24,27,127323.0,6518.0,0.0,7531.0,191.0,3732.0,1028.0,108677.0,0.0
2016-12-24,28,171875.0,33483.0,427775.0,11364.0,192.0,788.0,2756.0,-304482.0,0.0
2016-12-24,32,283266.0,77257.0,123723.0,58860.0,230.0,48.0,5020.0,18135.0,0.0
2016-12-24,44,257188.0,71105.0,470983.0,55971.0,545.0,22506.0,5833.0,-364216.0,0.0
2016-12-24,52,155502.0,36630.0,0.0,6107.0,1116.0,48.0,2217.0,109384.0,0.0
2016-12-24,53,134052.0,8583.0,0.0,7155.0,457.0,1622.0,1891.0,114864.0,0.0
2016-12-24,75,253645.0,10511.0,247714.0,5155.0,3057.0,7791.0,8739.0,-29320.0,0.0
2016-12-24,76,228835.0,2923.0,119535.0,27925.0,4454.0,39547.0,4379.0,45111.0,0.0
2016-12-24,84,405963.0,20860.0,421167.0,7029.0,1582.0,66796.0,6273.0,-91777.0,0.0
2016-12-24,93,256745.0,28027.0,0.0,965.0,4429.0,49678.0,5667.0,167982.0,0.0
2016-12-25,11,393297.0,18826.0,0.0,462.0,55.0,519.0,7466.0,365977.0,0.0
2016-12-25,24,106094.0,3664.0,551570.0,11400.0,222.0,113.0,2420.0,-463287.0,0.0
2016-12-25,27,118923.0,6449.0,0.0,5416.0,210.0,2215.0,1029.0,104167.0,0.0
2016-12-25,28,153565.0,32963.0,401493.0,13379.0,90.0,800.0,2537.0,-297691.0,0.0
2016-12-25,32,255396.0,41054.0,122945.0,71849.0,75.0,48.0,5178.0,14236.0,0.0
2016-12-25,44,232846.0,42459.0,467926.0,58410.0,446.0,25954.0,5868.0,-360825.0,0.0
2016-12-25,52,139516.0,29586.0,0.0,5424.0,383.0,48.0,2203.0,101876.0,0.0
2016-12-25,53,120072.0,8548.0,0.0,9895.0,142.0,1878.0,1897.0,98196.0,0.0
2016-12-25,75,232379.0,10233.0,250022.0,2917.0,2631.0,5623.0,8515.0,-47556.0,0.0
2016-12-25,76,207788.0,2922.0,117454.0,31064.0,3873.0,23132.0,4463.0,40250.0,0.0
2016-12-25,84,377387.0,10700.0,405922.0,6727.0,1591.0,53893.0,6382.0,-58844.0,0.0
2016-12-25,93,241881.0,8465.0,0.0,1602.0,1569.0,25600.0,5756.0,198889.0,0.0
2016-12-26,11,429246.0,19646.0,0.0,274.0,98.0,509.0,7122.0,401598.0,0.0
2016-12-26,24,110171.0,3384.0,549422.0,8011.0,422.0,105.0,2403.0,-453573.0,0.0
2016-12-26,27,126864.0,6713.0,0.0,3958.0,178.0,2896.0,1023.0,112323.0,0.0
2016-12-26,28,162004.0,36682.0,420099.0,7716.0,338.0,761.0,2368.0,-305960.0,0.0
2016-12-26,32,276653.0,76781.0,124471.0,43020.0,489.0,48.0,4980.0,26852.0,0.0
2016-12-26,44,243711.0,87573.0,459696.0,37055.0,592.0,24815.0,5820.0,-365518.0,0.0
2016-12-26,52,153441.0,41251.0,0.0,5428.0,639.0,61.0,2164.0,103896.0,0.0
2016-12-26,53,131321.0,8138.0,0.0,6544.0,559.0,2248.0,1831.0,112485.0,0.0
2016-12-26,75,252254.0,10481.0,250045.0,2457.0,2541.0,6043.0,8385.0,-27700.0,0.0
2016-12-26,76,233408.0,2937.0,120311.0,20022.0,3624.0,36315.0,4252.0,58669.0,0.0
2016-12-26,84,406629.0,10277.0,416419.0,5464.0,1608.0,82231.0,6255.0,-85340.0,0.0
2016-12-26,93,259885.0,10312.0,0.0,779.0,3270.0,35152.0,5685.0,204687.0,0.0
2016-12-27,11,483172.0,25057.0,0.0,255.0,201.0,492.0,7039.0,450129.0,0.0
2016-12-27,24,127026.0,3334.0,558063.0,9503.0,1092.0,128.0,2386.0,-447482.0,0.0
2016-12-27,27,134885.0,7104.0,0.0,7389.0,993.0,2570.0,1007.0,116171.0,0.0
2016-12-27,28,191838.0,35227.0,411221.0,2707.0,447.0,719.0,2532.0,-261004.0,0.0
2016-12-27,32,310770.0,97660.0,142760.0,10419.0,741.0,47.0,5158.0,53982.0,0.0
2016-12-27,44,273600.0,106120.0,498711.0,10500.0,2209.0,21989.0,5857.0,-365929.0,0.0
2016-12-27,52,183149.0,49512.0,0.0,15007.0,1744.0,47.0,2130.0,114718.0,0.0
2016-12-27,53,157942.0,8459.0,0.0,10833.0,654.0,2922.0,1788.0,133721.0,0.0
2016-12-27,75,265845.0,10800.0,250366.0,13800.0,8877.0,7765.0,8600.0,-34365.0,0.0
2016-12-27,76,238521.0,2963.0,119674.0,11444.0,6545.0,44339.0,4249.0,57840.0,0.0
2016-12-27,84,418397.0,22550.0,439973.0,8760.0,3049.0,93639.0,6314.0,-130958.0,0.0
2016-12-27,93,260679.0,56045.0,0.0,1311.0,5193.0,53250.0,5656.0,139226.0,0.0
2016-12-28,11,501347.0,26082.0,0.0,497.0,223.0,451.0,7529.0,466558.0,0.0
2016-12-28,24,136564.0,3413.0,559095.0,17657.0,1072.0,112.0,2437.0,-447214.0,0.0
2016-12-28,27,141024.0,7149.0,0.0,13847.0,984.0,2647.0,1000.0,115754.0,0.0
2016-12-28,28,197118.0,37843.0,431073.0,8861.0,509.0,736.0,2580.0,-284486.0,0.0
2016-12-28,32,325947.0,91923.0,148838.0,17266.0,723.0,48.0,5170.0,61980.0,0.0
2016-12-28,44,286134.0,99620.0,513892.0,36057.0,1763.0,24683.0,5849.0,-392379.0,0.0
2016-12-28,52,194763.0,51380.0,0.0,15729.0,1589.0,48.0,2113.0,123916.0,0.0
2016-12-28,53,171360.0,8733.0,0.0,12517.0,523.0,3435.0,1783.0,144771.0,0.0
2016-12-28,75,293898.0,11005.0,250432.0,9030.0,10100.0,8423.0,8778.0,-3873.0,0.0
2016-12-28,76,255269.0,2996.0,122425.0,5089.0,7640.0,55886.0,4335.0,60228.0,0.0
2016-12-28,84,442889.0,22959.0,445472.0,5822.0,3378.0,119545.0,6217.0,-151565.0,0.0
2016-12-28,93,265216.0,62890.0,0.0,703.0,5382.0,60793.0,5534.0,129921.0,0.0
2016-12-29,11,535017.0,27277.0,0.0,142.0,156.0,466.0,7317.0,499662.0,0.0
2016-12-29,24,144035.0,3607.0,562742.0,6058.0,660.0,124.0,2506.0,-431664.0,0.0
2016-12-29,27,145606.0,7183.0,0.0,8820.0,841.0,3999.0,993.0,124057.0,0.0
2016-12-29,28,208118.0,41315.0,433616.0,3988.0,369.0,744.0,2272.0,-274186.0,0.0
2016-12-29,32,342628.0,97454.0,163208.0,11315.0,364.0,48.0,4977.0,65262.0,0.0
2016-12-29,44,299660.0,89462.0,513815.0,27064.0,1719.0,21494.0,5875.0,-354068.0,0.0
2016-12-29,52,204475.0,53509.0,0.0,5520.0,1779.0,47.0,2175.0,141457.0,0.0
2016-12-29,53,175898.0,10056.0,0.0,3169.0,817.0,3760.0,1761.0,156735.0,0.0
2016-12-29,75,313978.0,11123.0,250447.0,2036.0,5151.0,9690.0,9086.0,26447.0,0.0
2016-12-29,76,272623.0,3141.0,124865.0,7537.0,7287.0,70450.0,4314.0,60449.0,0.0
2016-12-29,84,461938.0,23401.0,453088.0,2801.0,2803.0,135483.0,5904.0,-140846.0,0.0
2016-12-29,93,274235.0,79348.0,0.0,353.0,4974.0,66725.0,5345.0,117503.0,0.0
2016-12-30,11,561479.0,31543.0,0.0,0.0,64.0,457.0,7505.0,521910.0,0.0
2016-12-30,24,155807.0,3800.0,562101.0,707.0,344.0,115.0,2491.0,-413744.0,0.0
2016-12-30,27,151655.0,6896.0,0.0,832.0,322.0,4831.0,1011.0,138054.0,0.0
2016-12-30,28,218822.0,40596.0,434243.0,259.0,349.0,733.0,2418.0,-259783.0,0.0
2016-12-30,32,352854.0,99248.0,163604.0,7345.0,397.0,48.0,5018.0,77196.0,0.0
2016-12-30,44,307494.0,90381.0,519359.0,4640.0,760.0,22444.0,5741.0,-331967.0,0.0
2016-12-30,52,225516.0,50723.0,0.0,584.0,496.0,26.0,2168.0,171525.0,0.0
2016-12-30,53,182643.0,9262.0,0.0,832.0,437.0,4126.0,1747.0,166707.0,0.0
2016-12-30,75,307194.0,11331.0,250073.0,583.0,2987.0,14650.0,8587.0,18992.0,0.0
